gene	module
ENSG00000131059	ME0
ENSG00000131061	ME0
ENSG00000131067	ME9
ENSG00000131069	ME5
ENSG00000131080	ME1
ENSG00000131089	ME1
ENSG00000131095	ME4
ENSG00000131096	ME0
ENSG00000131100	ME14
ENSG00000131115	ME3
ENSG00000131116	ME28
ENSG00000131127	ME3
ENSG00000131142	ME13
ENSG00000131143	ME2
ENSG00000131148	ME1
ENSG00000131149	ME2
ENSG00000131152	ME0
ENSG00000131153	ME19
ENSG00000131165	ME1
ENSG00000131171	ME5
ENSG00000131174	ME19
ENSG00000131183	ME0
ENSG00000131187	ME9
ENSG00000131188	ME22
ENSG00000131196	ME1
ENSG00000131203	ME18
ENSG00000131236	ME5
ENSG00000131238	ME4
ENSG00000131242	ME1
ENSG00000131263	ME1
ENSG00000131269	ME14
ENSG00000131323	ME1
ENSG00000131351	ME1
ENSG00000131355	ME2
ENSG00000131368	ME9
ENSG00000131370	ME0
ENSG00000131373	ME1
ENSG00000131374	ME2
ENSG00000131375	ME2
ENSG00000131378	ME2
ENSG00000131379	ME3
ENSG00000131381	ME1
ENSG00000131386	ME3
ENSG00000131389	ME3
ENSG00000131398	ME4
ENSG00000131400	ME1
ENSG00000131408	ME6
ENSG00000131435	ME1
ENSG00000131437	ME2
ENSG00000131446	ME4
ENSG00000131459	ME23
ENSG00000131462	ME13
ENSG00000131467	ME19
ENSG00000131469	ME8
ENSG00000131470	ME19
ENSG00000131471	ME2
ENSG00000131473	ME1
ENSG00000131475	ME0
ENSG00000131480	ME1
ENSG00000131482	ME1
ENSG00000131484	ME0
ENSG00000131495	ME2
ENSG00000131503	ME2
ENSG00000131504	ME5
ENSG00000131507	ME2
ENSG00000131508	ME1
ENSG00000131558	ME2
ENSG00000131584	ME14
ENSG00000131591	ME0
ENSG00000131626	ME0
ENSG00000131634	ME9
ENSG00000131650	ME0
ENSG00000131652	ME5
ENSG00000131653	ME1
ENSG00000131668	ME6
ENSG00000131669	ME1
ENSG00000131686	ME1
ENSG00000131697	ME2
ENSG00000131711	ME0
ENSG00000131724	ME4
ENSG00000131725	ME2
ENSG00000131730	ME0
ENSG00000131732	ME2
ENSG00000131746	ME0
ENSG00000131747	ME13
ENSG00000131748	ME1
ENSG00000131759	ME1
ENSG00000131773	ME2
ENSG00000131778	ME1
ENSG00000131779	ME16
ENSG00000131781	ME2
ENSG00000131788	ME0
ENSG00000131791	ME6
ENSG00000131828	ME1
ENSG00000131831	ME2
ENSG00000131844	ME37
ENSG00000131845	ME2
ENSG00000131848	ME0
ENSG00000131849	ME1
ENSG00000131864	ME0
ENSG00000131871	ME16
ENSG00000131873	ME3
ENSG00000131876	ME1
ENSG00000131899	ME1
ENSG00000131914	ME0
ENSG00000131931	ME0
ENSG00000131941	ME0
ENSG00000131943	ME1
ENSG00000131944	ME0
ENSG00000131951	ME0
ENSG00000131966	ME2
ENSG00000131969	ME0
ENSG00000131979	ME0
ENSG00000131981	ME3
ENSG00000132000	ME0
ENSG00000132002	ME10
ENSG00000132003	ME0
ENSG00000132004	ME3
ENSG00000132005	ME0
ENSG00000132010	ME0
ENSG00000132016	ME1
ENSG00000132017	ME1
ENSG00000132024	ME1
ENSG00000132109	ME0
ENSG00000132122	ME4
ENSG00000132128	ME7
ENSG00000132141	ME1
ENSG00000132153	ME2
ENSG00000132155	ME1
ENSG00000132170	ME3
ENSG00000132182	ME1
ENSG00000132185	ME1
ENSG00000132196	ME1
ENSG00000132199	ME9
ENSG00000132204	ME0
ENSG00000132205	ME4
ENSG00000132207	ME1
ENSG00000132254	ME2
ENSG00000132256	ME1
ENSG00000132259	ME1
ENSG00000132274	ME38
ENSG00000132275	ME1
ENSG00000132286	ME2
ENSG00000132294	ME1
ENSG00000132297	ME0
ENSG00000132300	ME4
ENSG00000132305	ME1
ENSG00000132313	ME37
ENSG00000132321	ME0
ENSG00000132323	ME1
ENSG00000132326	ME1
ENSG00000132329	ME0
ENSG00000132330	ME1
ENSG00000132334	ME1
ENSG00000132341	ME19
ENSG00000132356	ME5
ENSG00000132357	ME4
ENSG00000132359	ME1
ENSG00000132361	ME0
ENSG00000132376	ME1
ENSG00000132382	ME2
ENSG00000132383	ME1
ENSG00000132386	ME0
ENSG00000132388	ME14
ENSG00000132394	ME3
ENSG00000132405	ME1
ENSG00000132406	ME5
ENSG00000132423	ME3
ENSG00000132424	ME5
ENSG00000132432	ME14
ENSG00000132434	ME1
ENSG00000132436	ME6
ENSG00000132463	ME2
ENSG00000132464	ME0
ENSG00000132465	ME7
ENSG00000132466	ME3
ENSG00000132467	ME19
ENSG00000132470	ME0
ENSG00000132471	ME2
ENSG00000132475	ME1
ENSG00000132478	ME5
ENSG00000132481	ME1
ENSG00000132485	ME2
ENSG00000132507	ME1
ENSG00000132510	ME6
ENSG00000132514	ME5
ENSG00000132517	ME0
ENSG00000132518	ME0
ENSG00000132522	ME5
ENSG00000132530	ME24
ENSG00000132535	ME5
ENSG00000132541	ME1
ENSG00000132549	ME2
ENSG00000132554	ME0
ENSG00000132561	ME0
ENSG00000132563	ME0
ENSG00000132570	ME1
ENSG00000132581	ME14
ENSG00000132589	ME2
ENSG00000132591	ME0
ENSG00000132600	ME1
ENSG00000132603	ME1
ENSG00000132604	ME2
ENSG00000132612	ME1
ENSG00000132613	ME1
ENSG00000132623	ME2
ENSG00000132635	ME3
ENSG00000132639	ME0
ENSG00000132640	ME26
ENSG00000132646	ME27
ENSG00000132661	ME6
ENSG00000132664	ME2
ENSG00000132669	ME4
ENSG00000132670	ME1
ENSG00000132676	ME3
ENSG00000132677	ME0
ENSG00000132680	ME5
ENSG00000132681	ME0
ENSG00000132688	ME7
ENSG00000132692	ME0
ENSG00000132694	ME5
ENSG00000132698	ME20
ENSG00000132702	ME0
ENSG00000132704	ME1
ENSG00000132716	ME9
ENSG00000132718	ME20
ENSG00000132740	ME0
ENSG00000132744	ME2
ENSG00000132746	ME0
ENSG00000132749	ME1
ENSG00000132763	ME2
ENSG00000132768	ME1
ENSG00000132773	ME1
ENSG00000132780	ME10
ENSG00000132781	ME5
ENSG00000132792	ME5
ENSG00000132793	ME0
ENSG00000132801	ME1
ENSG00000132819	ME1
ENSG00000132821	ME23
ENSG00000132823	ME6
ENSG00000132824	ME0
ENSG00000132825	ME3
ENSG00000132832	ME0
ENSG00000132837	ME0
ENSG00000132840	ME3
ENSG00000132842	ME0
ENSG00000132846	ME2
ENSG00000132849	ME5
ENSG00000132854	ME0
ENSG00000132872	ME0
ENSG00000132874	ME0
ENSG00000132879	ME3
ENSG00000132881	ME12
ENSG00000132906	ME2
ENSG00000132911	ME1
ENSG00000132912	ME1
ENSG00000132915	ME0
ENSG00000132932	ME1
ENSG00000132938	ME0
ENSG00000132950	ME0
ENSG00000132952	ME1
ENSG00000132953	ME1
ENSG00000132958	ME1
ENSG00000132963	ME14
ENSG00000132964	ME1
ENSG00000132965	ME5
ENSG00000132970	ME15
ENSG00000132972	ME0
ENSG00000132975	ME0
ENSG00000133019	ME2
ENSG00000133026	ME1
ENSG00000133027	ME0
ENSG00000133028	ME2
ENSG00000133030	ME1
ENSG00000133048	ME0
ENSG00000133056	ME9
ENSG00000133059	ME2
ENSG00000133063	ME0
ENSG00000133065	ME0
ENSG00000133067	ME12
ENSG00000133069	ME1
ENSG00000133083	ME1
ENSG00000133101	ME1
ENSG00000133103	ME1
ENSG00000133104	ME0
ENSG00000133106	ME18
ENSG00000133111	ME16
ENSG00000133112	ME8
ENSG00000133114	ME16
ENSG00000133116	ME1
ENSG00000133119	ME19
ENSG00000133121	ME3
ENSG00000133131	ME30
ENSG00000133134	ME2
ENSG00000133138	ME30
ENSG00000133142	ME0
ENSG00000133169	ME1
ENSG00000133193	ME14
ENSG00000133195	ME4
ENSG00000133216	ME4
ENSG00000133226	ME6
ENSG00000133243	ME1
ENSG00000133246	ME5
ENSG00000133247	ME6
ENSG00000133250	ME0
ENSG00000133256	ME1
ENSG00000133265	ME0
ENSG00000133275	ME7
ENSG00000133302	ME2
ENSG00000133313	ME1
ENSG00000133315	ME0
ENSG00000133316	ME6
ENSG00000133317	ME4
ENSG00000133318	ME5
ENSG00000133321	ME1
ENSG00000133328	ME7
ENSG00000133392	ME0
ENSG00000133393	ME0
ENSG00000133398	ME1
ENSG00000133401	ME7
ENSG00000133422	ME1
ENSG00000133424	ME20
ENSG00000133433	ME0
ENSG00000133454	ME0
ENSG00000133460	ME1
ENSG00000133466	ME1
ENSG00000133475	ME0
ENSG00000133477	ME1
ENSG00000133488	ME1
ENSG00000133561	ME1
ENSG00000133574	ME1
ENSG00000133597	ME2
ENSG00000133606	ME1
ENSG00000133612	ME3
ENSG00000133619	ME3
ENSG00000133627	ME3
ENSG00000133639	ME1
ENSG00000133640	ME0
ENSG00000133641	ME5
ENSG00000133657	ME1
ENSG00000133661	ME0
ENSG00000133665	ME2
ENSG00000133678	ME1
ENSG00000133687	ME0
ENSG00000133703	ME1
ENSG00000133704	ME1
ENSG00000133706	ME1
ENSG00000133731	ME1
ENSG00000133739	ME1
ENSG00000133740	ME11
ENSG00000133742	ME0
ENSG00000133773	ME1
ENSG00000133789	ME11
ENSG00000133794	ME1
ENSG00000133805	ME4
ENSG00000133812	ME3
ENSG00000133816	ME4
ENSG00000133818	ME11
ENSG00000133835	ME1
ENSG00000133858	ME27
ENSG00000133863	ME0
ENSG00000133872	ME2
ENSG00000133874	ME16
ENSG00000133878	ME0
ENSG00000133884	ME2
ENSG00000133895	ME1
ENSG00000133935	ME1
ENSG00000133943	ME1
ENSG00000133958	ME0
ENSG00000133961	ME4
ENSG00000133962	ME0
ENSG00000133980	ME13
ENSG00000133983	ME19
ENSG00000133985	ME1
ENSG00000133997	ME1
ENSG00000134001	ME19
ENSG00000134007	ME0
ENSG00000134013	ME0
ENSG00000134014	ME1
ENSG00000134020	ME0
ENSG00000134028	ME4
ENSG00000134030	ME4
ENSG00000134042	ME0
ENSG00000134046	ME4
ENSG00000134049	ME1
ENSG00000134056	ME31
ENSG00000134057	ME13
ENSG00000134058	ME1
ENSG00000134061	ME2
ENSG00000134070	ME3
ENSG00000134072	ME5
ENSG00000134077	ME1
ENSG00000134086	ME27
ENSG00000134107	ME6
ENSG00000134108	ME1
ENSG00000134109	ME1
ENSG00000134121	ME11
ENSG00000134138	ME0
ENSG00000134146	ME1
ENSG00000134152	ME1
ENSG00000134153	ME14
ENSG00000134160	ME0
ENSG00000134184	ME0
ENSG00000134186	ME1
ENSG00000134193	ME3
ENSG00000134198	ME1
ENSG00000134201	ME0
ENSG00000134202	ME0
ENSG00000134207	ME11
ENSG00000134215	ME1
ENSG00000134216	ME0
ENSG00000134222	ME5
ENSG00000134242	ME3
ENSG00000134243	ME4
ENSG00000134245	ME4
ENSG00000134247	ME0
ENSG00000134248	ME1
ENSG00000134250	ME4
ENSG00000134253	ME0
ENSG00000134255	ME11
ENSG00000134256	ME5
ENSG00000134258	ME0
ENSG00000134262	ME3
ENSG00000134265	ME1
ENSG00000134278	ME1
ENSG00000134283	ME1
ENSG00000134285	ME7
ENSG00000134287	ME5
ENSG00000134291	ME1
ENSG00000134294	ME10
ENSG00000134308	ME0
ENSG00000134313	ME2
ENSG00000134317	ME1
ENSG00000134318	ME1
ENSG00000134321	ME18
ENSG00000134323	ME0
ENSG00000134324	ME1
ENSG00000134326	ME18
ENSG00000134330	ME1
ENSG00000134333	ME16
ENSG00000134339	ME1
ENSG00000134352	ME0
ENSG00000134363	ME0
ENSG00000134369	ME0
ENSG00000134371	ME1
ENSG00000134375	ME1
ENSG00000134376	ME0
ENSG00000134398	ME0
ENSG00000134419	ME8
ENSG00000134440	ME2
ENSG00000134444	ME5
ENSG00000134452	ME1
ENSG00000134453	ME1
ENSG00000134460	ME2
ENSG00000134461	ME1
ENSG00000134463	ME9
ENSG00000134470	ME9
ENSG00000134480	ME6
ENSG00000134489	ME0
ENSG00000134490	ME1
ENSG00000134504	ME1
ENSG00000134508	ME1
ENSG00000134516	ME5
ENSG00000134531	ME6
ENSG00000134532	ME29
ENSG00000134533	ME2
ENSG00000134539	ME12
ENSG00000134545	ME12
ENSG00000134548	ME15
ENSG00000134551	ME0
ENSG00000134569	ME0
ENSG00000134571	ME4
ENSG00000134574	ME0
ENSG00000134575	ME5
ENSG00000134588	ME0
ENSG00000134590	ME5
ENSG00000134594	ME1
ENSG00000134597	ME0
ENSG00000134602	ME2
ENSG00000134627	ME3
ENSG00000134644	ME1
ENSG00000134668	ME15
ENSG00000134684	ME2
ENSG00000134686	ME1
ENSG00000134690	ME13
ENSG00000134697	ME1
ENSG00000134698	ME0
ENSG00000134709	ME0
ENSG00000134716	ME24
ENSG00000134717	ME1
ENSG00000134744	ME2
ENSG00000134748	ME4
ENSG00000134755	ME4
ENSG00000134757	ME0
ENSG00000134758	ME6
ENSG00000134759	ME1
ENSG00000134762	ME0
ENSG00000134765	ME1
ENSG00000134769	ME1
ENSG00000134775	ME0
ENSG00000134779	ME1
ENSG00000134780	ME3
ENSG00000134802	ME4
ENSG00000134809	ME0
ENSG00000134815	ME4
ENSG00000134824	ME1
ENSG00000134825	ME1
ENSG00000134827	ME0
ENSG00000134830	ME4
ENSG00000134851	ME1
ENSG00000134852	ME1
ENSG00000134853	ME0
ENSG00000134864	ME3
ENSG00000134871	ME0
ENSG00000134873	ME0
ENSG00000134874	ME0
ENSG00000134882	ME1
ENSG00000134884	ME9
ENSG00000134897	ME1
ENSG00000134899	ME8
ENSG00000134900	ME2
ENSG00000134901	ME1
ENSG00000134905	ME1
ENSG00000134909	ME29
ENSG00000134910	ME7
ENSG00000134917	ME1
ENSG00000134954	ME1
ENSG00000134955	ME5
ENSG00000134962	ME0
ENSG00000134970	ME6
ENSG00000134982	ME1
ENSG00000134986	ME1
ENSG00000134987	ME1
ENSG00000134996	ME1
ENSG00000135002	ME32
ENSG00000135018	ME1
ENSG00000135040	ME2
ENSG00000135045	ME0
ENSG00000135046	ME10
ENSG00000135047	ME3
ENSG00000135048	ME1
ENSG00000135049	ME1
ENSG00000135052	ME4
ENSG00000135063	ME0
ENSG00000135069	ME7
ENSG00000135070	ME6
ENSG00000135074	ME1
ENSG00000135077	ME4
ENSG00000135083	ME12
ENSG00000135090	ME2
ENSG00000135093	ME1
ENSG00000135094	ME3
ENSG00000135097	ME0
ENSG00000135100	ME0
ENSG00000135108	ME1
ENSG00000135111	ME0
ENSG00000135114	ME38
ENSG00000135116	ME0
ENSG00000135119	ME2
ENSG00000135124	ME9
ENSG00000135127	ME0
ENSG00000135144	ME1
ENSG00000135148	ME2
ENSG00000135164	ME8
ENSG00000135185	ME4
ENSG00000135205	ME0
ENSG00000135211	ME19
ENSG00000135218	ME5
ENSG00000135241	ME6
ENSG00000135245	ME1
ENSG00000135249	ME1
ENSG00000135250	ME3
ENSG00000135253	ME9
ENSG00000135269	ME1
ENSG00000135272	ME1
ENSG00000135297	ME1
ENSG00000135298	ME0
ENSG00000135299	ME0
ENSG00000135314	ME1
ENSG00000135315	ME1
ENSG00000135316	ME14
ENSG00000135317	ME1
ENSG00000135318	ME1
ENSG00000135324	ME2
ENSG00000135334	ME21
ENSG00000135336	ME1
ENSG00000135338	ME1
ENSG00000135341	ME2
ENSG00000135346	ME0
ENSG00000135355	ME0
ENSG00000135362	ME12
ENSG00000135363	ME4
ENSG00000135365	ME0
ENSG00000135372	ME2
ENSG00000135373	ME0
ENSG00000135374	ME0
ENSG00000135378	ME4
ENSG00000135387	ME1
ENSG00000135390	ME0
ENSG00000135392	ME1
ENSG00000135404	ME3
ENSG00000135407	ME1
ENSG00000135414	ME1
ENSG00000135423	ME7
ENSG00000135424	ME8
ENSG00000135426	ME9
ENSG00000135436	ME1
ENSG00000135437	ME1
ENSG00000135439	ME1
ENSG00000135441	ME5
ENSG00000135446	ME1
ENSG00000135451	ME13
ENSG00000135452	ME1
ENSG00000135457	ME1
ENSG00000135469	ME3
ENSG00000135472	ME0
ENSG00000135473	ME1
ENSG00000135476	ME19
ENSG00000135480	ME0
ENSG00000135482	ME3
ENSG00000135486	ME2
ENSG00000135503	ME3
ENSG00000135506	ME4
ENSG00000135519	ME0
ENSG00000135521	ME1
ENSG00000135525	ME0
ENSG00000135535	ME10
ENSG00000135537	ME1
ENSG00000135540	ME4
ENSG00000135541	ME0
ENSG00000135547	ME0
ENSG00000135549	ME0
ENSG00000135587	ME2
ENSG00000135596	ME13
ENSG00000135597	ME1
ENSG00000135604	ME21
ENSG00000135605	ME20
ENSG00000135617	ME1
ENSG00000135622	ME1
ENSG00000135624	ME1
ENSG00000135625	ME16
ENSG00000135631	ME26
ENSG00000135632	ME1
ENSG00000135636	ME4
ENSG00000135637	ME1
ENSG00000135643	ME0
ENSG00000135655	ME38
ENSG00000135677	ME5
ENSG00000135678	ME4
ENSG00000135679	ME1
ENSG00000135686	ME2
ENSG00000135698	ME0
ENSG00000135702	ME0
ENSG00000135709	ME4
ENSG00000135720	ME2
ENSG00000135722	ME1
ENSG00000135723	ME3
ENSG00000135736	ME1
ENSG00000135740	ME1
ENSG00000135747	ME0
ENSG00000135749	ME0
ENSG00000135750	ME0
ENSG00000135763	ME1
ENSG00000135766	ME1
ENSG00000135773	ME0
ENSG00000135775	ME2
ENSG00000135776	ME1
ENSG00000135778	ME1
ENSG00000135801	ME1
ENSG00000135821	ME3
ENSG00000135823	ME0
ENSG00000135824	ME0
ENSG00000135828	ME1
ENSG00000135829	ME1
ENSG00000135835	ME0
ENSG00000135837	ME5
ENSG00000135838	ME4
ENSG00000135842	ME26
ENSG00000135845	ME10
ENSG00000135862	ME1
ENSG00000135870	ME1
ENSG00000135898	ME1
ENSG00000135899	ME24
ENSG00000135900	ME2
ENSG00000135902	ME0
ENSG00000135903	ME1
ENSG00000135905	ME8
ENSG00000135912	ME1
ENSG00000135913	ME2
ENSG00000135916	ME7
ENSG00000135917	ME0
ENSG00000135919	ME17
ENSG00000135924	ME6
ENSG00000135925	ME0
ENSG00000135926	ME3
ENSG00000135929	ME5
ENSG00000135930	ME11
ENSG00000135931	ME0
ENSG00000135932	ME2
ENSG00000135940	ME22
ENSG00000135945	ME17
ENSG00000135951	ME1
ENSG00000135953	ME0
ENSG00000135956	ME3
ENSG00000135960	ME9
ENSG00000135966	ME1
ENSG00000135968	ME2
ENSG00000135972	ME0
ENSG00000135974	ME1
ENSG00000135976	ME4
ENSG00000135999	ME1
ENSG00000136002	ME5
ENSG00000136003	ME1
ENSG00000136010	ME7
ENSG00000136014	ME1
ENSG00000136021	ME1
ENSG00000136026	ME1
ENSG00000136040	ME4
ENSG00000136044	ME2
ENSG00000136045	ME1
ENSG00000136048	ME3
ENSG00000136051	ME11
ENSG00000136052	ME1
ENSG00000136059	ME1
ENSG00000136068	ME2
ENSG00000136098	ME3
ENSG00000136100	ME1
ENSG00000136104	ME1
ENSG00000136108	ME6
ENSG00000136111	ME9
ENSG00000136114	ME1
ENSG00000136122	ME0
ENSG00000136141	ME12
ENSG00000136143	ME2
ENSG00000136144	ME0
ENSG00000136146	ME1
ENSG00000136147	ME18
ENSG00000136152	ME1
ENSG00000136153	ME22
ENSG00000136156	ME5
ENSG00000136158	ME9
ENSG00000136159	ME6
ENSG00000136160	ME3
ENSG00000136161	ME8
ENSG00000136167	ME5
ENSG00000136169	ME1
ENSG00000136193	ME0
ENSG00000136197	ME0
ENSG00000136205	ME9
ENSG00000136206	ME0
ENSG00000136213	ME1
ENSG00000136231	ME20
ENSG00000136235	ME3
ENSG00000136237	ME0
ENSG00000136238	ME3
ENSG00000136240	ME7
ENSG00000136243	ME6
ENSG00000136244	ME0
ENSG00000136247	ME0
ENSG00000136250	ME5
ENSG00000136261	ME1
ENSG00000136267	ME0
ENSG00000136270	ME0
ENSG00000136271	ME2
ENSG00000136273	ME1
ENSG00000136274	ME0
ENSG00000136275	ME1
ENSG00000136279	ME1
ENSG00000136280	ME1
ENSG00000136286	ME5
ENSG00000136295	ME3
ENSG00000136305	ME2
ENSG00000136315	ME4
ENSG00000136319	ME1
ENSG00000136367	ME0
ENSG00000136371	ME6
ENSG00000136378	ME17
ENSG00000136379	ME9
ENSG00000136381	ME1
ENSG00000136383	ME0
ENSG00000136404	ME4
ENSG00000136425	ME0
ENSG00000136436	ME5
ENSG00000136444	ME3
ENSG00000136448	ME0
ENSG00000136449	ME0
ENSG00000136450	ME1
ENSG00000136451	ME1
ENSG00000136457	ME7
ENSG00000136463	ME14
ENSG00000136478	ME2
ENSG00000136485	ME1
ENSG00000136490	ME2
ENSG00000136492	ME0
ENSG00000136504	ME1
ENSG00000136514	ME0
ENSG00000136518	ME1
ENSG00000136521	ME1
ENSG00000136522	ME1
ENSG00000136527	ME6
ENSG00000136531	ME8
ENSG00000136535	ME0
ENSG00000136536	ME2
ENSG00000136541	ME1
ENSG00000136542	ME0
ENSG00000136546	ME0
ENSG00000136560	ME9
ENSG00000136573	ME11
ENSG00000136603	ME1
ENSG00000136628	ME1
ENSG00000136630	ME8
ENSG00000136631	ME1
ENSG00000136634	ME1
ENSG00000136636	ME1
ENSG00000136643	ME5
ENSG00000136682	ME5
ENSG00000136689	ME21
ENSG00000136694	ME9
ENSG00000136695	ME0
ENSG00000136699	ME1
ENSG00000136709	ME2
ENSG00000136710	ME0
ENSG00000136715	ME3
ENSG00000136717	ME5
ENSG00000136718	ME1
ENSG00000136720	ME1
ENSG00000136731	ME3
ENSG00000136732	ME2
ENSG00000136738	ME1
ENSG00000136754	ME1
ENSG00000136758	ME1
ENSG00000136770	ME7
ENSG00000136783	ME6
ENSG00000136802	ME1
ENSG00000136807	ME1
ENSG00000136810	ME5
ENSG00000136811	ME1
ENSG00000136813	ME1
ENSG00000136816	ME5
ENSG00000136819	ME1
ENSG00000136824	ME1
ENSG00000136826	ME21
ENSG00000136827	ME0
ENSG00000136828	ME0
ENSG00000136830	ME3
ENSG00000136834	ME0
ENSG00000136840	ME0
ENSG00000136842	ME2
ENSG00000136848	ME0
ENSG00000136854	ME0
ENSG00000136856	ME9
ENSG00000136861	ME5
ENSG00000136866	ME1
ENSG00000136867	ME4
ENSG00000136868	ME4
ENSG00000136869	ME4
ENSG00000136870	ME1
ENSG00000136872	ME3
ENSG00000136874	ME1
ENSG00000136875	ME1
ENSG00000136877	ME1
ENSG00000136878	ME8
ENSG00000136881	ME0
ENSG00000136883	ME0
ENSG00000136888	ME7
ENSG00000136891	ME3
ENSG00000136895	ME0
ENSG00000136897	ME5
ENSG00000136908	ME2
ENSG00000136925	ME1
ENSG00000136928	ME0
ENSG00000136929	ME1
ENSG00000136930	ME1
ENSG00000136931	ME0
ENSG00000136932	ME6
ENSG00000136933	ME1
ENSG00000136935	ME1
ENSG00000136936	ME3
ENSG00000136937	ME2
ENSG00000136938	ME13
ENSG00000136939	ME0
ENSG00000136940	ME6
ENSG00000136942	ME8
ENSG00000136943	ME0
ENSG00000136944	ME1
ENSG00000136950	ME1
ENSG00000136960	ME0
ENSG00000136982	ME13
ENSG00000136986	ME32
ENSG00000136997	ME0
ENSG00000136999	ME21
ENSG00000137033	ME0
ENSG00000137038	ME1
ENSG00000137040	ME2
ENSG00000137054	ME4
ENSG00000137055	ME1
ENSG00000137070	ME9
ENSG00000137073	ME3
ENSG00000137074	ME2
ENSG00000137075	ME2
ENSG00000137076	ME5
ENSG00000137078	ME1
ENSG00000137090	ME0
ENSG00000137094	ME3
ENSG00000137098	ME1
ENSG00000137100	ME1
ENSG00000137101	ME1
ENSG00000137103	ME38
ENSG00000137106	ME2
ENSG00000137124	ME7
ENSG00000137133	ME1
ENSG00000137135	ME13
ENSG00000137142	ME0
ENSG00000137145	ME1
ENSG00000137154	ME8
ENSG00000137161	ME4
ENSG00000137166	ME1
ENSG00000137168	ME37
ENSG00000137171	ME2
ENSG00000137177	ME4
ENSG00000137185	ME9
ENSG00000137193	ME3
ENSG00000137198	ME38
ENSG00000137200	ME38
ENSG00000137203	ME0
ENSG00000137207	ME0
ENSG00000137210	ME9
ENSG00000137216	ME3
ENSG00000137218	ME6
ENSG00000137221	ME0
ENSG00000137225	ME0
ENSG00000137261	ME3
ENSG00000137265	ME9
ENSG00000137266	ME5
ENSG00000137267	ME6
ENSG00000137269	ME9
ENSG00000137270	ME2
ENSG00000137274	ME1
ENSG00000137275	ME1
ENSG00000137285	ME0
ENSG00000137288	ME1
ENSG00000137309	ME3
ENSG00000137310	ME1
ENSG00000137312	ME5
ENSG00000137331	ME21
ENSG00000137337	ME0
ENSG00000137338	ME1
ENSG00000137343	ME1
ENSG00000137364	ME5
ENSG00000137393	ME4
ENSG00000137404	ME5
ENSG00000137409	ME1
ENSG00000137411	ME12
ENSG00000137413	ME0
ENSG00000137414	ME17
ENSG00000137434	ME13
ENSG00000137441	ME12
ENSG00000137449	ME1
ENSG00000137460	ME1
ENSG00000137462	ME4
ENSG00000137463	ME2
ENSG00000137474	ME4
ENSG00000137478	ME1
ENSG00000137486	ME5
ENSG00000137491	ME0
ENSG00000137492	ME1
ENSG00000137494	ME34
ENSG00000137496	ME0
ENSG00000137497	ME1
ENSG00000137500	ME1
ENSG00000137501	ME8
ENSG00000137502	ME1
ENSG00000137504	ME1
ENSG00000137507	ME1
ENSG00000137509	ME5
ENSG00000137513	ME1
ENSG00000137522	ME1
ENSG00000137547	ME37
ENSG00000137561	ME0
ENSG00000137563	ME7
ENSG00000137571	ME0
ENSG00000137573	ME0
ENSG00000137574	ME2
ENSG00000137575	ME6
ENSG00000137601	ME10
ENSG00000137628	ME18
ENSG00000137642	ME2
ENSG00000137648	ME0
ENSG00000137656	ME1
ENSG00000137672	ME0
ENSG00000137673	ME1
ENSG00000137674	ME0
ENSG00000137691	ME0
ENSG00000137692	ME2
ENSG00000137693	ME2
ENSG00000137699	ME11
ENSG00000137700	ME1
ENSG00000137709	ME3
ENSG00000137710	ME3
ENSG00000137713	ME0
ENSG00000137714	ME14
ENSG00000137720	ME8
ENSG00000137726	ME4
ENSG00000137727	ME2
ENSG00000137731	ME18
ENSG00000137745	ME0
ENSG00000137747	ME2
ENSG00000137752	ME5
ENSG00000137757	ME5
ENSG00000137760	ME2
ENSG00000137764	ME1
ENSG00000137766	ME0
ENSG00000137767	ME4
ENSG00000137770	ME1
ENSG00000137776	ME1
ENSG00000137801	ME1
ENSG00000137802	ME0
ENSG00000137804	ME13
ENSG00000137806	ME1
ENSG00000137807	ME19
ENSG00000137809	ME0
ENSG00000137812	ME19
ENSG00000137814	ME1
ENSG00000137815	ME1
ENSG00000137817	ME1
ENSG00000137818	ME5
ENSG00000137819	ME0
ENSG00000137821	ME0
ENSG00000137822	ME1
ENSG00000137824	ME2
ENSG00000137825	ME0
ENSG00000137831	ME23
ENSG00000137834	ME1
ENSG00000137841	ME1
ENSG00000137842	ME1
ENSG00000137843	ME0
ENSG00000137845	ME2
ENSG00000137857	ME0
ENSG00000137860	ME1
ENSG00000137868	ME0
ENSG00000137869	ME8
ENSG00000137871	ME1
ENSG00000137872	ME0
ENSG00000137875	ME0
ENSG00000137876	ME1
ENSG00000137877	ME1
ENSG00000137878	ME0
ENSG00000137880	ME1
ENSG00000137936	ME1
ENSG00000137941	ME9
ENSG00000137942	ME0
ENSG00000137944	ME1
ENSG00000137947	ME6
ENSG00000137948	ME0
ENSG00000137955	ME1
ENSG00000137959	ME18
ENSG00000137960	ME0
ENSG00000137962	ME0
ENSG00000137965	ME18
ENSG00000137968	ME0
ENSG00000137992	ME2
ENSG00000137996	ME14
ENSG00000138002	ME3
ENSG00000138018	ME0
ENSG00000138028	ME0
ENSG00000138029	ME2
ENSG00000138030	ME1
ENSG00000138031	ME1
ENSG00000138032	ME2
ENSG00000138035	ME38
ENSG00000138036	ME1
ENSG00000138050	ME1
ENSG00000138061	ME1
ENSG00000138069	ME1
ENSG00000138071	ME1
